"Start";"Duration";"Pitch"
0.0;0.49895833333333334;71
0.5;0.7489583333333334;76
1.25;0.2489583333333334;75
1.5;0.06145833333333339;73
1.5625;0.06145833333333339;74
1.625;0.06145833333333339;73
1.6875;0.06145833333333339;74
1.75;0.06145833333333339;73
1.8125;0.06145833333333339;74
1.875;0.06145833333333339;73
1.9375;0.06145833333333339;74
2.0;0.030208333333333393;72
2.03125;0.030208333333333393;73
2.0625;0.6864583333333334;78
2.75;0.2489583333333334;76
3.0;0.4989583333333334;75
3.5;0.7489583333333334;85
4.25;0.2489583333333334;83
4.5;0.2489583333333334;81
4.75;0.2489583333333334;80
5.0;0.2489583333333334;78
5.25;0.2489583333333334;76
5.5;0.2489583333333334;75
5.75;0.2489583333333334;76
